id,language,category,subtopic,difficulty,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,meaning,explanation,created_at
GK_EN_0729,English,General Knowledge,Ancient & Medieval History,Easy,Which of the following was a significant cause of the fall of the Western Roman Empire?,The spread of Christianity,The expansion of the Mongol Empire,The barbarian invasions,The discovery of the New World,C,The barbarian invasions,"The constant pressure from various barbarian tribes weakened the Roman Empire, eventually leading to its collapse.","The Roman Empire faced numerous invasions from groups such as the Visigoths, Vandals, and Huns, which drained its resources and contributed to its decline and eventual fall in 476 AD.",2026-09-14 11:37:33
GK_EN_0730,English,General Knowledge,Ancient & Medieval History,Easy,Which ancient philosopher wrote the 'Republic' and was known for his ideal state concept?,Aristotle,Plato,Socrates,Zeno of Citium,B,Plato,"Plato's 'Republic' is one of his most famous works, outlining his vision of an ideal state governed by philosopher-kings.","In 'The Republic', Plato explores the concept of justice and the nature of an ideal state, proposing a hierarchical society led by philosopher-kings who are dedicated to the common good.",2026-09-14 11:37:33
GK_EN_0731,English,General Knowledge,Ancient & Medieval History,Easy,Which of the following medieval texts is a collection of knightly tales and is considered a cornerstone of chivalric literature?,The Iliad,The Canterbury Tales,The Divine Comedy,The Arthurian Cycle,D,The Arthurian Cycle,"The Arthurian Cycle includes tales of King Arthur and his knights, which have become iconic in medieval literature and popular culture.","The Arthurian Cycle includes numerous stories about King Arthur and his knights, such as 'Le Morte d'Arthur' by Sir Thomas Malory, which is a compilation of tales that have shaped the legend of Camelot and King Arthur.",2026-09-14 11:37:33
GK_EN_0732,English,General Knowledge,Ancient & Medieval History,Easy,Which of the following events marked the beginning of the High Middle Ages in Europe?,The fall of the Western Roman Empire,The start of the Crusades,The discovery of America,The Black Death,B,The start of the Crusades,"The First Crusade, launched in 1095, initiated the period of the High Middle Ages, characterized by increased trade, urbanization, and cultural growth.","The Crusades, which began with the First Crusade in 1095, initiated a period of significant change in Europe, including increased trade, urban development, and the spread of cultural and technological advancements.",2026-09-14 11:37:33
GK_EN_0733,English,General Knowledge,Ancient & Medieval History,Easy,Which of the following was a significant contribution of the Islamic Golden Age to science and medicine?,The invention of the telescope,The development of algebra,The discovery of DNA,The invention of the printing press,B,The development of algebra,"Al-Khwarizmi, a Persian mathematician, is credited with developing algebra, which is a fundamental part of modern mathematics.","Al-Khwarizmi's work on algebra, particularly his book 'Al-Kitab al-mukhtasar fi hisab al-jabr wa'l-muqabala', introduced systematic and logical approaches to solving linear and quadratic equations, which laid the foundation for modern algebra.",2026-09-14 11:37:33
GK_EN_0734,English,General Knowledge,Ancient & Medieval History,Easy,Which of the following was a significant figure in the early Christian church and is known for his missionary work in the Roman Empire?,St. Augustine,St. Paul,St. Thomas Aquinas,St. Peter,B,St. Paul,"St. Paul was instrumental in spreading Christianity throughout the Roman Empire, writing numerous epistles that are central to Christian theology.","St. Paul, also known as Saul of Tarsus, was a key figure in the early Christian church, known for his missionary work and the many letters he wrote, which are included in the New Testament and have been crucial in shaping Christian doctrine and practice.",2026-09-14 11:37:33
GK_EN_0735,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Who is known as the 'Father of the Indian Navy' and played a significant role in the Indian independence movement?,Subhas Chandra Bose,Bal Gangadhar Tilak,K. L. Menezes,P. V. Narasimha Rao,C,K. L. Menezes,K. L. Menezes was a key figure in organizing the Indian Navy during the independence movement.,"K. L. Menezes organized the Indian sailors and launched the famous Quit India Mutiny of 1942, which significantly disrupted British naval operations.",2026-09-14 11:37:58
GK_EN_0736,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Which of the following leaders is known for his pivotal role in the Quit India Movement and was imprisoned for his activism?,Gandhi,Jawaharlal Nehru,Bhagat Singh,Lala Lajpat Rai,A,Gandhi,Mahatma Gandhi was the principal architect of the Quit India Movement and was arrested immediately after its launch.,"Gandhi's speech at the Bombay session of the All India Congress Committee in 1942 called for an immediate cessation of all cooperation with the British, leading to his arrest.",2026-09-14 11:37:58
GK_EN_0737,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Who is known for the famous 'Dilli Chalo' speech and led the Non-Cooperation Movement in 1920?,Subhas Chandra Bose,Jawaharlal Nehru,Mahatma Gandhi,B. R. Ambedkar,C,Mahatma Gandhi,"Mahatma Gandhi delivered the 'Dilli Chalo' speech at the Non-Cooperation Movement launching session in Calcutta, which sparked widespread unrest.","Gandhi's speech called for the people to march to Delhi, the seat of the British government in India, to demand constitutional reforms, which became a defining moment of the movement.",2026-09-14 11:37:58
GK_EN_0738,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Which of the following was a significant event that highlighted the brutality of the British colonial rule and led to widespread protests in 1922?,Amritsar Massacre,Jallianwala Bagh Massacre,Chauri Chaura Incident,Partition of Bengal,C,Chauri Chaura Incident,The Chauri Chaura incident led to the suspension of the Non-Cooperation Movement and highlighted the violent response of the British to peaceful protests.,"In Chauri Chaura, protesters set a police station on fire, leading to a violent response from the British, which caused a backlash and the temporary suspension of the Non-Cooperation Movement.",2026-09-14 11:37:58
GK_EN_0739,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Who is known for initiating the Swadeshi Movement and the 'Boycott' campaign against British goods in the early 20th century?,Gandhi,Bhagat Singh,Lala Lajpat Rai,V. D. Savarkar,A,Gandhi,Gandhi launched the Swadeshi Movement and the 'Boycott' campaign as a means to resist British economic control over India.,"Gandhi's Swadeshi Movement encouraged Indians to boycott foreign goods and promote hand-spun cloth and handloom products, aiming to reduce the economic dependence on British goods.",2026-09-14 11:37:58
GK_EN_0740,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Which of the following events marked the beginning of the Indian National Army (INA) and its fight against the British?,The Battle of Palam,The Battle of Imphal,The Formation of the INA in Singapore,The Battle of Kohima,C,The Formation of the INA in Singapore,The formation of the Indian National Army in Singapore marked a significant step in the organized resistance against British rule.,"Subhas Chandra Bose formed the Indian National Army in Singapore in 1942, uniting Indian soldiers, sailors, and airmen to fight for India's independence.",2026-09-14 11:37:58
GK_EN_0741,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,"Who was the leader of the Simon Commission, which was criticized by Indians for not including any Indian members?",Winston Churchill,Andrew Bonar Law,Stanley Wolpert,Jawaharlal Nehru,B,Andrew Bonar Law,"Andrew Bonar Law was the leader of the Simon Commission, which sparked widespread protests and boycotts in India.","The Simon Commission, led by Andrew Bonar Law, toured India in 1928 to collect public opinion on constitutional reform, but its all-white composition angered Indians, leading to major protests and boycotts.",2026-09-14 11:37:58
GK_EN_0742,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,"Which of the following was a significant event that led to the partition of Bengal in 1905, which later played a role in the national movement?",The Partition of Bengal,The Partition of India,The Sepoy Mutiny,The Partition of Andhra Pradesh,A,The Partition of Bengal,"The partition of Bengal in 1905 was an attempt by the British to divide the province for administrative convenience, but it was met with strong opposition by the Indian populace.","The partition of Bengal in 1905, opposed by Bal Gangadhar Tilak and others, led to widespread protests and the resurgence of the national movement, emphasizing self-rule and unity.",2026-09-14 11:37:58
GK_EN_0743,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Which of the following was a key figure in the Indian independence movement and is known for his role in the Quit India Movement and his martyrdom in 1930?,Jawaharlal Nehru,Subhas Chandra Bose,Bhagat Singh,Gandhi,C,Bhagat Singh,Bhagat Singh was a key figure in the Indian independence movement and is remembered for his martyrdom in 1930 during the Lahore Conspiracy Case.,"Bhagat Singh, along with others, was involved in the bombing of the Central Legislative Assembly in 1929 and was later hanged in 1930, becoming a symbol of sacrifice for the Indian independence movement.",2026-09-14 11:37:58
GK_EN_0744,English,General Knowledge,Modern Indian History & Freedom Struggle,Medium,Which of the following events marked the end of the Indian freedom struggle and the establishment of an independent India?,The signing of the Quit India Resolution,The Indian Independence Act 1947,The Partition of India,The Dandi Salt March,B,The Indian Independence Act 1947,"The Indian Independence Act 1947 was the British Parliament's legislation that formally granted independence to India on August 15, 1947.","The Act, passed by the British Parliament in 1947, ended British rule in India and set the stage for the establishment of two independent dominions: India and Pakistan.",2026-09-14 11:37:58
GK_EN_0745,English,General Knowledge,World History & Revolutions,Hard,"Which of the following events is considered a pivotal moment in the French Revolution, leading to the rise of Maximilien Robespierre and the Reign of Terror?",The signing of the Declaration of the Rights of Man and of the Citizen,The Women's March on Versailles,The Fall of the Bastille,The Thermidorian Reaction,D,The Thermidorian Reaction,The Thermidorian Reaction marked the end of the Reign of Terror and the decline of Robespierre's power.,"The Thermidorian Reaction was a political upheaval that occurred in 1794, during the French Revolution. It led to the arrest and execution of Maximilien Robespierre and other leaders of the Jacobin Club, effectively ending the Reign of Terror and marking a shift towards a more moderate phase of the revolution.",2026-09-14 11:38:28
GK_EN_0746,English,General Knowledge,World History & Revolutions,Hard,"Which event is considered the catalyst for the Russian Revolution of 1917, leading to the abdication of Tsar Nicholas II and the rise of the Provisional Government?",The February Revolution,The July Days,The October Revolution,The Treaty of Brest-Litovsk,A,The February Revolution,The February Revolution resulted in the abdication of Tsar Nicholas II and the establishment of a provisional government.,"The February Revolution, which began on February 23, 1917 (February 8 in the Julian calendar used in Russia), led to the abdication of Tsar Nicholas II and the formation of a provisional government. This event marked the beginning of the Russian Revolution.",2026-09-14 11:38:28
GK_EN_0747,English,General Knowledge,World History & Revolutions,Hard,"Which of the following leaders was a key figure in the American Revolution, known for his role in the Continental Congress and later as the first President of the United States?",Thomas Jefferson,John Adams,George Washington,Benjamin Franklin,C,George Washington,"George Washington was a military general and political leader who served as the first President of the United States, leading the Continental Army to victory in the American Revolutionary War.","George Washington was a pivotal figure in the American Revolution, serving as the commander-in-chief of the Continental Army. After the war, he was unanimously elected as the first President of the United States, presiding over the formation of the U.S. government and setting numerous precedents for the office.",2026-09-14 11:38:28
GK_EN_0748,English,General Knowledge,World History & Revolutions,Hard,"Which of the following revolutions is considered a significant event in Latin American history, leading to the independence of several countries from Spanish rule?",The Haitian Revolution,The Mexican Revolution,The Cuban Revolution,The Argentine Revolution,A,The Haitian Revolution,"The Haitian Revolution, which began in 1791, was the first successful slave revolt in the Americas, leading to the establishment of Haiti as the first free black republic.","The Haitian Revolution, which lasted from 1791 to 1804, was a pivotal event in the history of Latin America. It was the first successful slave revolt and led to the establishment of Haiti as an independent nation, the first black republic in the world.",2026-09-14 11:38:28
GK_EN_0749,English,General Knowledge,World History & Revolutions,Hard,"Which of the following was a significant outcome of the Boxer Rebellion in China, leading to the involvement of foreign powers and the dismantling of the Qing Dynasty's authority?",The establishment of the Republic of China,The signing of the Treaty of Shimonoseki,The Boxer Protocol,The fall of the Qing Dynasty,C,The Boxer Protocol,"The Boxer Protocol, signed in 1901, required China to pay reparations and allowed foreign powers to station troops in Beijing, marking a significant foreign intervention in Chinese affairs.","The Boxer Protocol, signed in 1901, was an agreement between China and the foreign powers involved in the suppression of the Boxer Rebellion. It required China to pay reparations, dismantle the Boxers, and permit foreign troops to be stationed in Beijing, representing a significant foreign intervention in Chinese governance and leading to further erosion of Qing Dynasty authority.",2026-09-14 11:38:28
GK_EN_0750,English,General Knowledge,World History & Revolutions,Hard,"Which of the following was a key figure in the Irish Rebellion of 1798, leading to the suppression of the uprising and the eventual Union with Great Britain in 1801?",Robert Emmet,William Smith O'Brien,Thomas Addis Emmet,Napper Tandy,B,William Smith O'Brien,"William Smith O'Brien was a key leader in the Irish Rebellion of 1798, advocating for Irish independence and playing a crucial role in the failed uprising.","William Smith O'Brien was a prominent figure in the Irish Rebellion of 1798. He was one of the leaders of the rebellion and played a significant role in organizing the United Irishmen and advocating for Irish independence. His involvement in the uprising led to his capture and execution, contributing to the suppression of the rebellion and the eventual Union with Great Britain in 1801.",2026-09-14 11:38:28
GK_EN_0751,English,General Knowledge,World History & Revolutions,Hard,"Which of the following revolutions is considered a significant event in Latin American history, leading to the independence of several countries from Spanish rule and influencing other revolutions in the Americas?",The Mexican Revolution,The Haitian Revolution,The Chilean War of Independence,The Argentine Revolution,B,The Haitian Revolution,"The Haitian Revolution, which began in 1791, was the first successful slave revolt in the Americas, leading to the establishment of Haiti as the first free black republic and inspiring other revolutionary movements.","The Haitian Revolution, which began in 1791 and lasted until 1804, was the first successful slave revolt in the Americas. It led to the establishment of Haiti as an independent nation and the first black republic, inspiring other revolutionary movements in the region and beyond.",2026-09-14 11:38:28
GK_EN_0752,English,General Knowledge,World History & Revolutions,Hard,"Which of the following events is considered a significant milestone in the history of the Chinese Revolution, leading to the establishment of the People's Republic of China in 1949?",The Long March,The Nanchang Uprising,The Mukden Incident,The Marco Polo Bridge Incident,A,The Long March,"The Long March, a 6,000-mile journey from the north to the south of China, symbolized the Communist Party's resilience and eventual rise to power.","The Long March, which began in 1934, was a 6,000-mile journey from the north to the south of China. It symbolized the Communist Party's resilience and eventual rise to power, leading to the establishment of the People's Republic of China in 1949.",2026-09-14 11:38:28
GK_EN_0753,English,General Knowledge,World History & Revolutions,Hard,"Which of the following events is considered a significant event in the history of the French Revolution, leading to the radicalization of the revolution and the rise of the Jacobins?",The Women's March on Versailles,The National Convention,The Reign of Terror,The Fall of the Bastille,B,The National Convention,"The National Convention, established in 1792, was a key legislative body during the French Revolution and played a crucial role in the radicalization of the revolution and the rise of the Jacobins.","The National Convention, established in 1792, was a key legislative body during the French Revolution. It played a crucial role in the radicalization of the revolution, including the establishment of the Reign of Terror and the rise of the Jacobins, who dominated the convention and implemented radical policies.",2026-09-14 11:38:28
GK_EN_0754,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is the primary source of the Brahmaputra River?,The Himalayas,The Gangotri Glacier,The Siwalik Hills,The Tibetan Plateau,D,The Tibetan Plateau,The Brahmaputra originates from the Tibetan Plateau and flows through several countries before entering India.,"The Brahmaputra River starts from the Himalayan glaciers in Tibet and flows through China and India, making the Tibetan Plateau its primary source.",2026-09-14 11:38:49
GK_EN_0755,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following climatic zones experiences the highest rainfall in India?,The Thar Desert,The Western Ghats,The Himalayan region,The Gangetic Plain,B,The Western Ghats,The Western Ghats receive heavy rainfall due to the orographic effect of the mountains.,"The Western Ghats experience high rainfall due to the orographic lifting of moisture-laden winds, making them one of the wettest regions in India.",2026-09-14 11:38:49
GK_EN_0756,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which mountain range is the highest in India?,The Himalayas,The Aravalli,The Vindhya,The Satpura,A,The Himalayas,The Himalayas are the highest mountain range in India and among the highest in the world.,"The Himalayas not only form the highest mountain range in India but also the world's highest mountain range, hosting peaks like Mount Everest.",2026-09-14 11:38:49
GK_EN_0757,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is known as the 'Rice Bowl' of India?,The Deccan Plateau,The Brahmaputra Valley,The Ganga Plains,The Eastern Ghats,B,The Brahmaputra Valley,The Brahmaputra Valley is famous for its fertile soil and high rice production.,"The Brahmaputra Valley, often referred to as the 'Rice Bowl' of India, is renowned for its rich agricultural productivity and rice cultivation.",2026-09-14 11:38:49
GK_EN_0758,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following rivers is known as the 'River of Life' for the people of Bihar and West Bengal?,The Ganga,The Yamuna,The Brahmaputra,The Godavari,A,The Ganga,The Ganga is revered as the 'River of Life' for its spiritual and economic significance.,"The Ganga is a symbol of life and culture for millions of people in India, serving both as a source of livelihood and a place of religious importance.",2026-09-14 11:38:49
GK_EN_0759,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following rivers is known for its delta in the Bay of Bengal?,The Krishna,The Godavari,The Mahanadi,The Ganga,D,The Ganga,The Ganga forms a vast delta known as the Sundarbans in the Bay of Bengal.,"The Ganga delta, known as the Sundarbans, is a significant ecosystem and a major tourist attraction, covering a large part of the Bay of Bengal.",2026-09-14 11:38:49
GK_EN_0760,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following is the highest peak in the Eastern Himalayas?,Kangchenjunga,Annapurna,Makalu,Dhaulagiri,A,Kangchenjunga,Kangchenjunga is the third-highest peak in the world and the highest peak in the Eastern Himalayas.,"Kangchenjunga, located in the eastern Himalayas, is the highest peak in that region and the third-highest peak in the world, standing at 8,586 meters.",2026-09-14 11:38:49
GK_EN_0761,English,General Knowledge,"Indian Geography (Rivers, Mountains, Climate)",Easy,Which of the following mountain ranges is known for its snow-capped peaks and is a major source of freshwater to India?,The Western Ghats,The Aravalli,The Himalayas,The Satpura,C,The Himalayas,The Himalayas are known for their snow-capped peaks and are a major source of freshwater to India through glacial melt.,"The Himalayas are famous for their snow-capped peaks and act as a significant source of freshwater, providing water to many rivers and affecting the climate of the Indian subcontinent.",2026-09-14 11:38:49
GK_EN_0762,English,General Knowledge,World Geography & Solar System,Medium,Which of the following planets in the solar system is known for having the most moons?,Mercury,Jupiter,Mars,Saturn,B,Jupiter,"Jupiter has the most known moons, currently over 79.","Jupiter is known for its numerous moons, with the largest four being Ganymede, Callisto, Io, and Europa, which were discovered by Galileo Galilei in the early 17th century.",2026-09-14 11:39:10
GK_EN_0763,English,General Knowledge,World Geography & Solar System,Medium,Which planet in our solar system is known as the 'Red Planet'?,Venus,Mars,Jupiter,Saturn,B,Mars,The reddish appearance of Mars is due to iron oxide (rust) on its surface.,"Mars gets its reddish hue from the iron oxide, or rust, covering its surface, which gives it the nickname 'Red Planet'.",2026-09-14 11:39:10
GK_EN_0764,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the smallest planet in our solar system?,Mercury,Venus,Earth,Neptune,A,Mercury,Mercury is the smallest planet in the solar system.,"Mercury is the smallest planet in the solar system, with a diameter of only about 4,880 kilometers, roughly one-third the size of Earth.",2026-09-14 11:39:10
GK_EN_0765,English,General Knowledge,World Geography & Solar System,Medium,Which planet in the solar system has the most pronounced rings?,Mercury,Venus,Jupiter,Saturn,D,Saturn,Saturn's rings are the most prominent and easily visible from Earth.,"Saturn's rings are the most extensive and visible in the solar system, made up of countless small particles of ice and rock.",2026-09-14 11:39:10
GK_EN_0766,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the largest desert in the world?,Antarctica,Sahara,Gobi,Arabian,A,Antarctica,Antarctica is the largest desert by area.,"Despite being covered in ice, Antarctica is considered a desert because it receives very little precipitation, making it the largest cold desert in the world.",2026-09-14 11:39:10
GK_EN_0767,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the deepest known point in the ocean?,Mariana Trench,Kermadec Trench,Java Trench,Palmyra Trench,A,Mariana Trench,"The Mariana Trench contains the Challenger Deep, the deepest known point in the ocean.","The Mariana Trench, located in the western Pacific Ocean, contains the Challenger Deep, which reaches a depth of about 36,000 feet (10,984 meters).",2026-09-14 11:39:10
GK_EN_0768,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the largest volcanic mountain in the solar system?,Mount Everest,Mauna Loa,Olympus Mons,Piton de la Fournaise,C,Olympus Mons,Olympus Mons is the largest known volcano in the solar system.,"Olympus Mons on Mars is the tallest known volcano in the solar system, standing about 22 kilometers (14 miles) high and 600 kilometers (370 miles) in diameter.",2026-09-14 11:39:10
GK_EN_0769,English,General Knowledge,World Geography & Solar System,Medium,Which of the following is the largest lake in the world by volume?,Lake Superior,Lake Victoria,Lake Baikal,Lake Michigan,C,Lake Baikal,Lake Baikal is the largest freshwater lake by volume in the world.,"Lake Baikal in Russia is the largest freshwater lake by volume, containing about 23,615 cubic kilometers (5,670 cubic miles) of water, more than the North American Great Lakes combined.",2026-09-14 11:39:10
GK_EN_0770,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a fundamental duty as per the 8th Schedule of the Indian Constitution?,To abide by the laws,To promote harmony and spirit of common brotherhood amongst all the people of India,To protect public property,To provide free education to children,D,Option D: To provide free education to children,"Providing free education is a directive principle, not a fundamental duty.","The fundamental duties listed in the 8th Schedule include abiding by the laws, promoting harmony, and protecting public property. Providing free education to children is a directive principle under Article 45, not a fundamental duty.",2026-09-14 11:39:34
GK_EN_0771,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a part of the Indian Cabinet Secretariat?,Executive Branch,Policy formulation,Drafting legislation,Presidential duties,D,Option D: Presidential duties,Presidential duties are not within the scope of the Cabinet Secretariat.,The Cabinet Secretariat primarily assists the Prime Minister and the Council of Ministers in policy formulation and drafting legislation. Presidential duties are carried out by the President and are not under the Cabinet Secretariat.,2026-09-14 11:39:34
GK_EN_0772,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a feature of the Indian federal system?,Distribution of powers between the Union and State Governments,Rigidity in amending the Constitution,Bicameral legislature in States,Concurrent list in the Constitution,B,Option B: Rigidity in amending the Constitution,"The Constitution of India is flexible and not rigid in terms of amendment, unlike some other constitutions.","The Indian Constitution is flexible and allows for amendments through the legislative process. While it requires special majorities, it is not rigid as some constitutions require unanimous consent or a referendum.",2026-09-14 11:39:34
GK_EN_0773,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a characteristic of the Indian judiciary?,Judicial review,Independence from the executive branch,Election of judges by the public,Interpretation of the Constitution,C,Option C: Election of judges by the public,"Judges in India are appointed, not elected by the public.","The judiciary in India is independent and the judges are appointed by the Collegium system, not elected by the public. This ensures judicial independence and impartiality.",2026-09-14 11:39:34
GK_EN_0774,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a function of the Lok Sabha Secretariat?,Providing support to the Speaker,Drafting bills,Managing legislative business,Drafting the Constitution,D,Option D: Drafting the Constitution,Drafting the Constitution is not within the purview of the Lok Sabha Secretariat.,"The Lok Sabha Secretariat supports the legislative processes, manages the legislative business, and provides administrative support to the Speaker. Drafting the Constitution is a one-time task and is not a continuous function of the Secretariat.",2026-09-14 11:39:34
GK_EN_0775,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a component of the Indian electoral system?,Proportional representation,Single-member constituencies,Universal adult suffrage,Non-transferable votes,A,Option A: Proportional representation,"The Indian electoral system is based on single-member constituencies, not proportional representation.","The Indian electoral system is based on the first-past-the-post system with single-member constituencies. Proportional representation is not part of the Indian electoral framework, although it is practiced in some other democracies.",2026-09-14 11:39:34
GK_EN_0776,English,General Knowledge,"Indian Polity, Constitution & Governance",Hard,Which of the following is NOT a provision under the Anti-Defection Law in India?,A Member cannot vote against the party whip without a valid reason,A Member can switch parties without facing any legal consequences,A Member can be disqualified for defecting to another party,A Member must resign from the party if they defect,B,Option B: A Member can switch parties without facing any legal consequences,The Anti-Defection Law disqualifies Members who switch parties without a valid reason.,"The Anti-Defection Law disqualifies Members who vote against the party line without a valid reason. A Member who switches parties must resign or face disqualification, not be able to switch without consequences.",2026-09-14 11:39:34
GK_EN_0777,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a sector of the Indian economy?,Agriculture,Manufacturing,Mining,Entertainment,D,Entertainment,The entertainment sector is not considered a primary sector of the Indian economy.,"The Indian economy is primarily divided into three sectors: agriculture, manufacturing, and services. Entertainment is a subset of the services sector and not a separate economic sector.",2026-09-14 11:39:56
GK_EN_0778,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,The National Bank for Agriculture and Rural Development (NABARD) was established in which year?,1955,1964,1969,1970,C,1969,NABARD was established in 1969 to provide credit and other financial services for rural development and agriculture.,"NABARD was founded in 1969 to support rural and agricultural development, playing a crucial role in the Indian economy’s rural sector.",2026-09-14 11:39:56
GK_EN_0779,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which Five Year Plan in India focused heavily on the Green Revolution?,First Five Year Plan,Second Five Year Plan,Third Five Year Plan,Fourth Five Year Plan,C,Third Five Year Plan,The Third Five Year Plan (1961-1966) prioritized agricultural development and introduced the Green Revolution.,"The Third Five Year Plan aimed to boost agricultural productivity through the introduction of high-yielding varieties of seeds, irrigation, and other agricultural technologies.",2026-09-14 11:39:56
GK_EN_0780,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a component of the Reserve Bank of India’s (RBI) Monetary Policy Committee?,Governor of RBI,Deputy Governor,Chief Economic Advisor,Chief General Manager,D,Chief General Manager,"The Monetary Policy Committee (MPC) consists of the Governor, the Deputy Governor, and four other members, including the Chief Economic Advisor.","The MPC is responsible for setting the monetary policy, and its members include the Governor, Deputy Governor, and other experts in economic and financial matters.",2026-09-14 11:39:56
GK_EN_0781,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,The First Five Year Plan of India was launched in which year?,1947,1950,1951,1952,C,1951,The First Five Year Plan was launched in 1951 to address the post-independence economic challenges.,"The First Five Year Plan, initiated in 1951, aimed to reduce poverty, unemployment, and economic disparities, laying the foundation for economic planning in India.",2026-09-14 11:39:56
GK_EN_0782,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following Five Year Plans focused on the establishment of a self-reliant industrial base in India?,First Five Year Plan,Second Five Year Plan,Third Five Year Plan,Fourth Five Year Plan,B,Second Five Year Plan,The Second Five Year Plan (1956-1961) emphasized the development of heavy industries and infrastructure to achieve self-reliance.,"The Second Five Year Plan aimed to lay the foundation for industrialization and self-reliance by focusing on heavy industries, infrastructure, and social welfare.",2026-09-14 11:39:56
GK_EN_0783,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,The Nationalization of Banks in India was initiated in which year?,1955,1960,1969,1970,C,1969,"The Nationalization of banks in India began in 1969, marking a significant shift in the banking sector’s ownership and governance.","The government nationalized 14 major commercial banks in 1969, aiming to increase the role of public sector banks in the economy and enhance financial inclusiveness.",2026-09-14 11:39:56
GK_EN_0784,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a component of the Indian Monetary Policy?,Setting interest rates,Controlling inflation,Regulating currency exchange,Managing educational institutions,D,Managing educational institutions,The Reserve Bank of India (RBI) manages monetary policy components such as interest rates and inflation but does not manage educational institutions.,"The RBI focuses on monetary and financial stability through interest rate setting and inflation control, but it is not involved in the management of educational institutions.",2026-09-14 11:39:56
GK_EN_0785,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which Five Year Plan focused on integrated rural development and self-reliance?,First Five Year Plan,Second Five Year Plan,Third Five Year Plan,Fourth Five Year Plan,C,Third Five Year Plan,The Third Five Year Plan (1961-1966) emphasized integrated rural development and self-reliance through the Green Revolution.,"The Third Five Year Plan aimed to boost agricultural productivity and rural development, which was crucial for achieving self-reliance in food production.",2026-09-14 11:39:56
GK_EN_0786,English,General Knowledge,"Indian Economy, Banking & Five Year Plans",Easy,Which of the following is NOT a part of the Indian banking system?,Public Sector Banks,Private Sector Banks,Regional Rural Banks,Telecommunication Companies,D,Telecommunication Companies,Telecommunication companies are not part of the Indian banking system.,"The Indian banking system includes various types of banks such as public sector banks, private sector banks, and regional rural banks, but telecommunication companies are separate entities.",2026-09-14 11:39:56
GK_EN_0787,English,General Knowledge,"Art, Culture, Dance & Heritage",Medium,Which of the following is a UNESCO World Heritage Site in India?,"Taj Mahal, Agra","Statue of Liberty, New York","Canberra, Australia","Eiffel Tower, Paris",A,"Taj Mahal, Agra",The Taj Mahal is recognized for its exceptional universal value and cultural significance.,"The Taj Mahal, located in Agra, is a mausoleum built by Mughal Emperor Shah Jahan in memory of his wife Mumtaz Mahal. It was declared a UNESCO World Heritage Site in 1983 for its architectural beauty and historical importance.",2026-09-14 11:40:22
